Bidens laevis;Asteroideae;3.30;;24;134.48;;
Bidens pilosa;Asteroideae;3.41;;72;46.28;2.00;
Bidens radiata;Asteroideae;4.17;40.88;48;84.89;1.00;
Bidens subalternans;Asteroideae;5.96;;48;121.48;;
Bidens trichosperma;Asteroideae;2.65;;24;107.80;3.34;
Bidens tripartita;Asteroideae;6.11;;48;124.54;3.08;
Bidens vulgata;Asteroideae;1.53;;24;62.48;7.18;
Bombycilaena discolor;Asteroideae;1.47;;28;51.42;;
Brachanthemum titovii;Asteroideae;6.99;;18;380.02;;
Brachyclados caespitosus;Mutisioideae;;;46;;;
Brachyclados lycioides;Mutisioideae;;;46;;;
Brachylaena discolor;Carduoideae-Tarchonantheae;2.60;39.34;18;141.27;0.95;3.56
Brachylaena discolor var. rotundata;Carduoideae-Tarchonantheae;;;36;;;
Brachylaena elliptica;Carduoideae-Tarchonantheae;4.02;40.10;;;0.83;3.11
Brachylaena huillensis;Carduoideae-Tarchonantheae;;;;;2.61;
Brachylaena merana;Carduoideae-Tarchonantheae;;;;;0.54;
Brachylaena neriifolia;Carduoideae-Tarchonantheae;4.14;42.69;;;0.25;2.26
Brachylaena perrieri;Carduoideae-Tarchonantheae;;;;;1.02;
Brachylaena ramiflora;Carduoideae-Tarchonantheae;;;;;0.76;
Brachyscome dichromosomatica;Asteroideae;2.20;;4;539.00;;
Brickellia eupatorioides;Asteroideae;2.51;;18;136.11;0.71;
Buphthalmum salicifolium;Asteroideae;18.89;40.94;20;923.70;0.70;
Calendula arvensis;Asteroideae;5.42;;44;120.50;6.10;
Calendula maroccana subsp. maroccana;Asteroideae;1.75;;18;95.28;8.25;
Calendula officinalis;Asteroideae;2.80;;32;85.44;4.60;
Calendula stellata;Asteroideae;2.05;;14;143.50;;
Calendula suffruticosa subsp. algarbiensis;Asteroideae;3.35;;32;102.29;;
Calendula suffruticosa subsp. lusitanica;Asteroideae;3.30;;32;100.76;8.58;
Calendula tripterocarpa;Asteroideae;3.48;;30;113.35;;
Callicephalus nitens;Carduoideae-Cardueae-Centaureinae;;;28;;3.20;3.45
Calycadenia pauciflora;Asteroideae;3.01;;12;245.00;0.84;
Cancrinia maximowiczii;Asteroideae;10.86;;18;590.18;;
Cardopatium corymbosum;Carduoideae-Cardueae-Cardopatiinae;;;36;;10.50;
Carduus acanthoides;Carduoideae-Cardueae-Carduinae;1.65;38.25;22;73.17;2.41;3.12
Carduus acicularis;Carduoideae-Cardueae-Carduinae;;;26–28;;4.67;4.28
Carduus adpressus;Carduoideae-Cardueae-Carduinae;;;18;;2.17;3.90
Carduus affinis subsp. affinis;Carduoideae-Cardueae-Carduinae;;;;;3.01;4.23
Carduus affinis subsp. brutius;Carduoideae-Cardueae-Carduinae;;;;;7.50;4.27
Carduus amanus;Carduoideae-Cardueae-Carduinae;;;;;;3.50
Carduus argentatus;Carduoideae-Cardueae-Carduinae;;;;;7.68;4.31
Carduus argyroa;Carduoideae-Cardueae-Carduinae;;;26;;;3.50
Carduus asturicus;Carduoideae-Cardueae-Carduinae;;;;;;3.85
Carduus aurosicus;Carduoideae-Cardueae-Carduinae;;;;;;3.75
Carduus baeocephalus;Carduoideae-Cardueae-Carduinae;;;32;;;
Carduus ballii;Carduoideae-Cardueae-Carduinae;;;;;;4.00
Carduus bourgeanus;Carduoideae-Cardueae-Carduinae;;;18;;;3.60
Carduus broteroi;Carduoideae-Cardueae-Carduinae;;;20;;;4.25
Carduus candicans;Carduoideae-Cardueae-Carduinae;1.66;39.92;16–18;95.39;4.08;4.41
Carduus carduelis;Carduoideae-Cardueae-Carduinae;1.65;38.40;22;73.46;4.34;4.96
Carduus carlinoides subsp. hispanicus;Carduoideae-Cardueae-Carduinae;2.04;;18;110.62;3.52;4.80
Carduus carpetanus;Carduoideae-Cardueae-Carduinae;;;16;;;4.30
Carduus cephalanthus;Carduoideae-Cardueae-Carduinae;;;22;;1.61;2.75
Carduus collinus;Carduoideae-Cardueae-Carduinae;1.64;39.26;16;100.40;1.95;3.53
Carduus corymbosus;Carduoideae-Cardueae-Carduinae;;;26;;;4.50
Carduus crispus subsp. crispus;Carduoideae-Cardueae-Carduinae;1.51;38.54;16;92.29;1.64;3.55
Carduus crispus subsp. multiflorus;Carduoideae-Cardueae-Carduinae;1.65;;16;100.86;;4.20
Carduus dahuricus;Carduoideae-Cardueae-Carduinae;;;;;;3.50
Carduus defloratus;Carduoideae-Cardueae-Carduinae;1.89;38.98;22;84.02;;
Carduus defloratus subsp. carlinifolius;Carduoideae-Cardueae-Carduinae;1.82;39.27;18–22;89.13;3.52;4.35
Carduus defloratus subsp. glaucus;Carduoideae-Cardueae-Carduinae;1.77;39.07;22;78.47;2.78;4.30
Carduus defloratus subsp. paui;Carduoideae-Cardueae-Carduinae;;;;;;4.15
Carduus defloratus subsp. sumanus;Carduoideae-Cardueae-Carduinae;1.69;38.26;20;82.84;;4.50
Carduus edelbergii;Carduoideae-Cardueae-Carduinae;;;16;;;3.50
Carduus fasciculiflorus;Carduoideae-Cardueae-Carduinae;;;22;;;3.00
Carduus getulus;Carduoideae-Cardueae-Carduinae;;;26;;;2.50
Carduus hamulosus;Carduoideae-Cardueae-Carduinae;;;22;;3.00;3.72
Carduus hohenackeri;Carduoideae-Cardueae-Carduinae;;;16;;3.71;3.50
Carduus chevallieri;Carduoideae-Cardueae-Carduinae;;;;;;3.50
Carduus chrysacanthus;Carduoideae-Cardueae-Carduinae;1.70;38.71;19;87.51;3.52;4.35
Carduus ibicensis;Carduoideae-Cardueae-Carduinae;;;26;;;3.50
Carduus kerneri;Carduoideae-Cardueae-Carduinae;1.55;39.27;24;63.17;2.77;4.73
Carduus kerneri subsp. scardicus;Carduoideae-Cardueae-Carduinae;;;16;;2.36;4.50
Carduus kumaunensis;Carduoideae-Cardueae-Carduinae;;;;;;3.50
Carduus lanuginosus;Carduoideae-Cardueae-Carduinae;;;;;;5.09
Carduus leptocladus;Carduoideae-Cardueae-Carduinae;;;26;;;3.50
Carduus litigiosus;Carduoideae-Cardueae-Carduinae;1.60;38.15;32;48.91;1.97;3.50
Carduus lobulatus;Carduoideae-Cardueae-Carduinae;;;23;;;
Carduus lusitanicus;Carduoideae-Cardueae-Carduinae;;;20;;2.94;5.00
Carduus macrocephalus;Carduoideae-Cardueae-Carduinae;;;16;;;3.50
Carduus maroccanus;Carduoideae-Cardueae-Carduinae;;;;;;3.50
Carduus martinezii;Carduoideae-Cardueae-Carduinae;;;16;;;
Carduus meonanthus;Carduoideae-Cardueae-Carduinae;;;20;;;3.50
Carduus myriacanthus;Carduoideae-Cardueae-Carduinae;;;20;;;4.50
Carduus nawaschini;Carduoideae-Cardueae-Carduinae;;;;;;3.58
Carduus nervosus;Carduoideae-Cardueae-Carduinae;;;;;4.07;4.76
Carduus nigrescens;Carduoideae-Cardueae-Carduinae;;;22;;;4.75
Carduus nigrescens subsp. vivariensis;Carduoideae-Cardueae-Carduinae;;;20;;;3.30
Carduus nutans subsp. granatensis;Carduoideae-Cardueae-Carduinae;1.86;;16;113.69;;4.90
Carduus nutans subsp. micropterus;Carduoideae-Cardueae-Carduinae;;;;;;3.25
Carduus nutans subsp. nutans;Carduoideae-Cardueae-Carduinae;1.57;38.58;16;95.98;3.90;3.84
Carduus nutans subsp. platylepis;Carduoideae-Cardueae-Carduinae;1.59;38.75;;;;
Carduus olympicus subsp. hypoleucus;Carduoideae-Cardueae-Carduinae;;;;;;3.94
Carduus onopordioides;Carduoideae-Cardueae-Carduinae;1.99;39.95;30;64.87;5.73;5.02
Carduus personata;Carduoideae-Cardueae-Carduinae;1.71;39.59;18–22;83.62;1.71;4.00
Carduus poliochrus;Carduoideae-Cardueae-Carduinae;1.60;38.89;;78.24;1.97;4.19
Carduus pycnocephalus;Carduoideae-Cardueae-Carduinae;6.43;39.52;80;78.57;5.29;4.41
Carduus ramosissimus;Carduoideae-Cardueae-Carduinae;;;;;;3.75
Carduus rechingerianus;Carduoideae-Cardueae-Carduinae;;;;;;5.20
Carduus rivasgodayanus;Carduoideae-Cardueae-Carduinae;;;;;;4.70
Carduus santacreui;Carduoideae-Cardueae-Carduinae;;;;;;5.15
Carduus seminudus;Carduoideae-Cardueae-Carduinae;;;28–32;;4.37;3.00
Carduus spachianus;Carduoideae-Cardueae-Carduinae;;;16–52;;;3.50
Carduus tenuiflorus;Carduoideae-Cardueae-Carduinae;;;52–54;;3.52;4.05
Carduus thracicus;Carduoideae-Cardueae-Carduinae;;;;;1.89;3.50
Carduus tmoleus;Carduoideae-Cardueae-Carduinae;;;22;;;3.52
Carduus transcaspicus;Carduoideae-Cardueae-Carduinae;;;34;;;4.62
Carduus uncinatus;Carduoideae-Cardueae-Carduinae;;;;;;3.50
Carlina acanthifolia;Carduoideae-Cardueae-Carlininae;9.80;43.39;20;479.22;9.80;7.21
Carlina acanthifolia subsp. cynara;Carduoideae-Cardueae-Carlininae;28.94;;20;1415.17;7.02;5.50
Carlina acanthifolia subsp. utzka;Carduoideae-Cardueae-Carlininae;;;;;;5.50
Carlina acaulis;Carduoideae-Cardueae-Carlininae;8.98;42.35;20;439.02;3.09;4.50
Carlina acaulis subsp. caulescens;Carduoideae-Cardueae-Carlininae;9.12;42.79;20;445.97;5.44;
Carlina barnebiana;Carduoideae-Cardueae-Carlininae;;;18;;;3.00
Carlina biebersteinii;Carduoideae-Cardueae-Carlininae;7.30;42.04;20;356.97;;
Carlina biebersteinii subsp. biebersteinii;Carduoideae-Cardueae-Carlininae;7.59;42.16;;;1.45;3.34
Carlina biebersteinii subsp. brevibracteata;Carduoideae-Cardueae-Carlininae;7.70;42.15;20;376.53;1.66;3.12
Carlina canariensis;Carduoideae-Cardueae-Carlininae;6.60;;20;322.74;;
Carlina corymbosa;Carduoideae-Cardueae-Carlininae;8.87;42.03;20;433.74;1.66;3.66
Carlina curetum;Carduoideae-Cardueae-Carlininae;;;18;;1.88;
Carlina diae;Carduoideae-Cardueae-Carlininae;;;20;;;
Carlina graeca;Carduoideae-Cardueae-Carlininae;8.68;;18;471.61;;3.50
Carlina hispanica;Carduoideae-Cardueae-Carlininae;8.86;;18;481.39;;3.40
Carlina involucrata;Carduoideae-Cardueae-Carlininae;;;18;;3.43;
Carlina lanata;Carduoideae-Cardueae-Carlininae;;;20;;1.38;3.30
Carlina oligocephala;Carduoideae-Cardueae-Carlininae;;;20;;;
Carlina pygmaea;Carduoideae-Cardueae-Carlininae;;;18;;;
Carlina racemosa;Carduoideae-Cardueae-Carlininae;;;20;;;2.00
Carlina salicifolia;Carduoideae-Cardueae-Carlininae;6.98;;20;341.30;;
Carlina sitiensis;Carduoideae-Cardueae-Carlininae;;;18;;;
Carlina sicula;Carduoideae-Cardueae-Carlininae;;;18;;;3.00
Carlina tragacanthifolia;Carduoideae-Cardueae-Carlininae;;;20;;;
Carlina vulgaris;Carduoideae-Cardueae-Carlininae;7.67;42.40;20;374.98;1.26;3.00
Carlina vulgaris subsp. spinosa;Carduoideae-Cardueae-Carlininae;7.78;42.35;20;380.44;1.37;3.21
Carlina xeranthemoides;Carduoideae-Cardueae-Carlininae;7.11;;20;347.70;;
Carpesium cernuum;Asteroideae;7.36;;40;179.83;0.73;
Carthamus arborescens;Carduoideae-Cardueae-Centaureinae;;;24;;18.00;5.15
Carthamus balearicus;Carduoideae-Cardueae-Centaureinae;;;18;;;2.30
Carthamus boissieri;Carduoideae-Cardueae-Centaureinae;2.95;;20;144.30;;4.70
Carthamus caeruleus;Carduoideae-Cardueae-Centaureinae;;;48;;;6.25
Carthamus calvus;Carduoideae-Cardueae-Centaureinae;;;36;;;4.05
Carthamus carduncellus;Carduoideae-Cardueae-Centaureinae;;;48;;;5.25
Carthamus creticus;Carduoideae-Cardueae-Centaureinae;7.06;;64;107.88;;5.40
Carthamus curdicus;Carduoideae-Cardueae-Centaureinae;;;24;;;5.50
Carthamus dentatus subsp. ruber;Carduoideae-Cardueae-Centaureinae;2.70;;20;132.05;18.09;6.00
Carthamus dianius;Carduoideae-Cardueae-Centaureinae;;;24;;;5.30
Carthamus duvauxii;Carduoideae-Cardueae-Centaureinae;;;48;;;6.40
Carthamus eriocephalus;Carduoideae-Cardueae-Centaureinae;;;36;;;7.00
Carthamus fruticosus;Carduoideae-Cardueae-Centaureinae;;;24;;;4.90
Carthamus glaucus subsp. anatolicus;Carduoideae-Cardueae-Centaureinae;2.99;;20;146.20;;
Carthamus glaucus subsp. glaucus;Carduoideae-Cardueae-Centaureinae;3.03;;20;148.17;24.00;4.55
Carthamus gypsicola;Carduoideae-Cardueae-Centaureinae;2.71;;24;110.42;;4.20
Carthamus hispanicus subsp.  hispanicus;Carduoideae-Cardueae-Centaureinae;;;;;;4.75
Carthamus hispanicus subsp. araneosus;Carduoideae-Cardueae-Centaureinae;;;24;;;6.00
Carthamus hispanicus subsp. macrocephalus;Carduoideae-Cardueae-Centaureinae;;;24;;;7.75
Carthamus lanatus subsp. lanatus;Carduoideae-Cardueae-Centaureinae;4.22;40.60;44;93.85;11.00;4.61
Carthamus lanatus subsp. turkestanicus;Carduoideae-Cardueae-Centaureinae;7.46;;64;114.00;28.65;4.85
Carthamus leucocaulos;Carduoideae-Cardueae-Centaureinae;2.26;;20;110.50;;3.25
Carthamus mareoticus;Carduoideae-Cardueae-Centaureinae;;;24;;;3.15
Carthamus mitissimus;Carduoideae-Cardueae-Centaureinae;;;24;;;4.50
Carthamus nitidus;Carduoideae-Cardueae-Centaureinae;2.44;;24;99.42;16.30;4.70
Carthamus oxyacanthus;Carduoideae-Cardueae-Centaureinae;2.62;;24;106.75;12.89;4.45
Carthamus persicus;Carduoideae-Cardueae-Centaureinae;2.74;;24;111.66;14.22;4.85
Carthamus pinnatus;Carduoideae-Cardueae-Centaureinae;;;24;;;5.75
Carthamus pomelianus;Carduoideae-Cardueae-Centaureinae;;;24;;;5.40
Carthamus reboudianus;Carduoideae-Cardueae-Centaureinae;;;48;;;5.85
Carthamus rhaponticoides;Carduoideae-Cardueae-Centaureinae;;;24;;;5.20
Carthamus rhiphaeus;Carduoideae-Cardueae-Centaureinae;;;24;;;5.20
Carthamus tenuis;Carduoideae-Cardueae-Centaureinae;2.74;;20;134.00;16.86;4.50
Carthamus tinctorius;Carduoideae-Cardueae-Centaureinae;2.79;;24;113.67;35.20;8.20
Catananche caerulea;Cichorioideae;11.53;;18;626.66;3.28;
Centaurea acicularis;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea acmophylla;Carduoideae-Cardueae-Centaureinae;;;;;;3.88
Centaurea adscendens;Carduoideae-Cardueae-Centaureinae;2.80;;22;124.48;;
Centaurea aegyptiaca;Carduoideae-Cardueae-Centaureinae;;;16;;;
Centaurea aeolica;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea aetaliae;Carduoideae-Cardueae-Centaureinae;;;18;;2.04;
Centaurea aetolica;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea affinis;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea aggregata;Carduoideae-Cardueae-Centaureinae;;;18;;1.48;2.59
Centaurea achaia;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea achtarovii;Carduoideae-Cardueae-Centaureinae;3.12;;22;138.73;;
Centaurea akamantis;Carduoideae-Cardueae-Centaureinae;;;18;;3.72;
Centaurea aladaghensis;Carduoideae-Cardueae-Centaureinae;;;18;;;5.50
Centaurea alba;Carduoideae-Cardueae-Centaureinae;3.58;;36;97.28;;3.20
Centaurea alba subsp. albanica;Carduoideae-Cardueae-Centaureinae;;;;;;5.65
Centaurea albonitens;Carduoideae-Cardueae-Centaureinae;;;18;;;7.00
Centaurea alexandrina;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea alfonsoi;Carduoideae-Cardueae-Centaureinae;;;;;;9.50
Centaurea amadanensis;Carduoideae-Cardueae-Centaureinae;;;18;;;7.00
Centaurea amaena;Carduoideae-Cardueae-Centaureinae;;;18;;;3.00
Centaurea amanicola;Carduoideae-Cardueae-Centaureinae;;;18;;;6.00
Centaurea ambigua;Carduoideae-Cardueae-Centaureinae;;;18;;;3.00
Centaurea amblensis;Carduoideae-Cardueae-Centaureinae;;;40;;;5.30
Centaurea ammocyanus;Carduoideae-Cardueae-Centaureinae;;;16;;1.20;2.50
Centaurea angelescui;Carduoideae-Cardueae-Centaureinae;;;;;;5.00
Centaurea antennata;Carduoideae-Cardueae-Centaureinae;;;22;;;4.00
Centaurea anthemifolia;Carduoideae-Cardueae-Centaureinae;;;;;;4.25
Centaurea antiochia;Carduoideae-Cardueae-Centaureinae;;;20;;;5.50
Centaurea antitauri;Carduoideae-Cardueae-Centaureinae;;;16;;;6.60
Centaurea aphrodisea;Carduoideae-Cardueae-Centaureinae;;;36;;;3.50
Centaurea aplolepa subsp. carueliana;Carduoideae-Cardueae-Centaureinae;;;18;;1.45;
Centaurea aplolepa subsp. parvula;Carduoideae-Cardueae-Centaureinae;;;;;1.54;
Centaurea aplolepa subsp. subciliata;Carduoideae-Cardueae-Centaureinae;;;18;;2.01;
Centaurea appendicata;Carduoideae-Cardueae-Centaureinae;;;;;;4.75
Centaurea arachnoidea;Carduoideae-Cardueae-Centaureinae;;;20;;;
Centaurea arenaria;Carduoideae-Cardueae-Centaureinae;3.28;;32;100.25;2.12;3.10
Centaurea argentea subsp. macrothysana;Carduoideae-Cardueae-Centaureinae;2.25;;;;;
Centaurea arifolia;Carduoideae-Cardueae-Centaureinae;;;20;;;5.60
Centaurea aristata;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea armena;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Centaurea arrigonii;Carduoideae-Cardueae-Centaureinae;;;;;2.32;
Centaurea ascalonica;Carduoideae-Cardueae-Centaureinae;;;;;12.48;
Centaurea aspera;Carduoideae-Cardueae-Centaureinae;2.04;;22;90.69;2.16;4.25
Centaurea assadii;Carduoideae-Cardueae-Centaureinae;;;;;;6.00
Centaurea athoa;Carduoideae-Cardueae-Centaureinae;;;20;;;5.00
Centaurea atrata;Carduoideae-Cardueae-Centaureinae;;;40;;;4.75
Centaurea atropurpurea;Carduoideae-Cardueae-Centaureinae;;;22;;;4.00
Centaurea attica;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea aucheri;Carduoideae-Cardueae-Centaureinae;;;18;;;6.50
Centaurea aucheri subsp. szowitsii ;Carduoideae-Cardueae-Centaureinae;;;18;;;7.50
Centaurea austroanatolica;Carduoideae-Cardueae-Centaureinae;;;;;;3.65
Centaurea avilae;Carduoideae-Cardueae-Centaureinae;;;18;;;3.25
Centaurea axillaris;Carduoideae-Cardueae-Centaureinae;2.70;;22;120.03;;4.90
Centaurea aziziana;Carduoideae-Cardueae-Centaureinae;;;18;;2.09;3.25
Centaurea babylonica;Carduoideae-Cardueae-Centaureinae;;;16;;9.93;5.00
Centaurea baldaccii;Carduoideae-Cardueae-Centaureinae;;;;;;3.00
Centaurea bannatica;Carduoideae-Cardueae-Centaureinae;;;44;;;
Centaurea bavegehensis;Carduoideae-Cardueae-Centaureinae;;;;;;6.85
Centaurea behen;Carduoideae-Cardueae-Centaureinae;;;34;;11.02;5.20
Centaurea benedicta;Carduoideae-Cardueae-Centaureinae;1.76;39.79;22;78.24;16.47;9.90
Centaurea besseriana;Carduoideae-Cardueae-Centaureinae;1.76;;18;95.61;;2.90
Centaurea bethurica;Carduoideae-Cardueae-Centaureinae;;;;;;3.10
Centaurea bimorpha;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea biokovensis;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea bofilliana;Carduoideae-Cardueae-Centaureinae;;;;;;3.60
Centaurea boissieri;Carduoideae-Cardueae-Centaureinae;;;18;;;3.75
Centaurea bombycina;Carduoideae-Cardueae-Centaureinae;;;18;;;3.70
Centaurea borjae;Carduoideae-Cardueae-Centaureinae;;;66;;;6.05
Centaurea bourgaei;Carduoideae-Cardueae-Centaureinae;;;;;;4.70
Centaurea bovina;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea breviceps;Carduoideae-Cardueae-Centaureinae;;;;;;3.50
Centaurea bruguieriana;Carduoideae-Cardueae-Centaureinae;;;16–20;;;2.25
Centaurea bugellensis;Carduoideae-Cardueae-Centaureinae;;;;;;3.25
Centaurea busambarensis;Carduoideae-Cardueae-Centaureinae;;;18;;;3.00
Centaurea cadmea;Carduoideae-Cardueae-Centaureinae;;;18;;;3.25
Centaurea calcitrapa;Carduoideae-Cardueae-Centaureinae;1.85;;20;90.47;;3.25
Centaurea caliacrae;Carduoideae-Cardueae-Centaureinae;;;;;1.41;
Centaurea calocephala;Carduoideae-Cardueae-Centaureinae;;;20;;;4.00
Centaurea calolepis;Carduoideae-Cardueae-Centaureinae;;;18;;;3.75
Centaurea cankiriensis;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea caprina;Carduoideae-Cardueae-Centaureinae;;;;;;3.15
Centaurea carduiformis subsp. carduiformis;Carduoideae-Cardueae-Centaureinae;;;20;;;5.50
Centaurea carduiformis subsp. orientalis;Carduoideae-Cardueae-Centaureinae;;;;;10.10;5.80
Centaurea cariensiformis;Carduoideae-Cardueae-Centaureinae;;;;;;3.80
Centaurea cariensis subsp. cariensis;Carduoideae-Cardueae-Centaureinae;;;36;;;3.15
Centaurea cariensis subsp. longipapposa;Carduoideae-Cardueae-Centaureinae;;;;;;3.95
Centaurea cariensis subsp. maculiceps;Carduoideae-Cardueae-Centaureinae;;;36;;;3.30
Centaurea cariensis subsp. microlepis;Carduoideae-Cardueae-Centaureinae;;;;;;3.20
Centaurea cariensis subsp. niveotomentosa;Carduoideae-Cardueae-Centaureinae;;;18;;;3.05
Centaurea caroli-henrici;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea carolipauana;Carduoideae-Cardueae-Centaureinae;;;22;;;
Centaurea carratracensis;Carduoideae-Cardueae-Centaureinae;;;18;;;3.80
Centaurea caspia;Carduoideae-Cardueae-Centaureinae;;;;;;3.50
Centaurea cassia;Carduoideae-Cardueae-Centaureinae;;;18;;;3.25
Centaurea castellana;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea cataonica;Carduoideae-Cardueae-Centaureinae;;;18;;7.14;4.75
Centaurea centauroides;Carduoideae-Cardueae-Centaureinae;;;;;;4.00
Centaurea ceratophylla;Carduoideae-Cardueae-Centaureinae;;;20;;;4.35
Centaurea cineraria;Carduoideae-Cardueae-Centaureinae;;;18;;2.94;
Centaurea cithaeronea;Carduoideae-Cardueae-Centaureinae;;;54;;;
Centaurea citricolor;Carduoideae-Cardueae-Centaureinae;;;36;;;3.60
Centaurea clementei;Carduoideae-Cardueae-Centaureinae;;;20;;14.25;5.65
Centaurea codringtonii;Carduoideae-Cardueae-Centaureinae;;;36;;;5.50
Centaurea collina;Carduoideae-Cardueae-Centaureinae;;;60;;;6.00
Centaurea consanguinea;Carduoideae-Cardueae-Centaureinae;;;;;;3.40
Centaurea corcubionensis;Carduoideae-Cardueae-Centaureinae;;;22;;;3.60
Centaurea cordubensis;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea cristata;Carduoideae-Cardueae-Centaureinae;;;36;;;2.50
Centaurea crithmifolia;Carduoideae-Cardueae-Centaureinae;;;36;;;
Centaurea cuneifolia;Carduoideae-Cardueae-Centaureinae;1.78;;18;96.67;;3.55
Centaurea cuspidata;Carduoideae-Cardueae-Centaureinae;2.17;;18;117.89;;
Centaurea cyanus;Carduoideae-Cardueae-Centaureinae;1.49;39.78;24;60.69;4.30;3.75
Centaurea cyrenaica;Carduoideae-Cardueae-Centaureinae;;;18;;;
Centaurea davisii;Carduoideae-Cardueae-Centaureinae;;;;;;5.25
Centaurea debeauxii;Carduoideae-Cardueae-Centaureinae;4.30;;44;95.59;2.27;3.20
Centaurea decipiens;Carduoideae-Cardueae-Centaureinae;;;44;;;3.00
Centaurea decipiens subsp. microptilon;Carduoideae-Cardueae-Centaureinae;;;;;;2.50
Centaurea decipiens subsp. decipiens;Carduoideae-Cardueae-Centaureinae;;;;;;5.20
Centaurea demirizii;Carduoideae-Cardueae-Centaureinae;;;;;;6.00
Centaurea depressa;Carduoideae-Cardueae-Centaureinae;;;16;;15.55;5.43
Centaurea derderiifolia;Carduoideae-Cardueae-Centaureinae;;;18;;;8.50
Centaurea deusta;Carduoideae-Cardueae-Centaureinae;1.67;;18;90.78;;3.00
Centaurea deusta subsp. deusta;Carduoideae-Cardueae-Centaureinae;;;18;;2.62;
Centaurea deusta subsp. leucolepis;Carduoideae-Cardueae-Centaureinae;;;;;;3.75
Centaurea deustiformis;Carduoideae-Cardueae-Centaureinae;;;16;;;3.50
Centaurea diffusa;Carduoideae-Cardueae-Centaureinae;1.80;;16;110.00;1.89;2.55
Centaurea dichroa;Carduoideae-Cardueae-Centaureinae;;;;;4.50;4.00
Centaurea dichroantha;Carduoideae-Cardueae-Centaureinae;;;20;;;4.95
Centaurea diluta;Carduoideae-Cardueae-Centaureinae;;;20;;3.52;3.10
Centaurea diomedea;Carduoideae-Cardueae-Centaureinae;;;18;;2.57;3.50
Centaurea dominii;Carduoideae-Cardueae-Centaureinae;2.69;;22;119.58;;
Centaurea donetzica;Carduoideae-Cardueae-Centaureinae;;;36;;;4.50
Centaurea drabifolia subsp. cappadocica;Carduoideae-Cardueae-Centaureinae;;;18;;;4.50
Centaurea drabifolia subsp. drabifolia;Carduoideae-Cardueae-Centaureinae;;;18;;;5.50
Centaurea drabifolia subsp. floccosa;Carduoideae-Cardueae-Centaureinae;;;36;;;4.50
Centaurea drabifolia subsp. libanotica;Carduoideae-Cardueae-Centaureinae;2.07;;;;7.72;
Centaurea dubjanskyi;Carduoideae-Cardueae-Centaureinae;;;;;;4.85
Centaurea ebenoides;Carduoideae-Cardueae-Centaureinae;;;20;;;3.00
Centaurea edith-mariae;Carduoideae-Cardueae-Centaureinae;3.63;;36;98.61;;
Centaurea eflanensis;Carduoideae-Cardueae-Centaureinae;;;;;;3.80
Centaurea elbrusensis;Carduoideae-Cardueae-Centaureinae;;;;;;5.75
Centaurea elegantissima;Carduoideae-Cardueae-Centaureinae;3.72;;36;101.06;;
Centaurea emigrantis;Carduoideae-Cardueae-Centaureinae;;;22;;;4.10
Centaurea emporitana;Carduoideae-Cardueae-Centaureinae;;;;;;3.75
Centaurea ensiformis;Carduoideae-Cardueae-Centaureinae;;;;;;7.25
Centaurea epapposa;Carduoideae-Cardueae-Centaureinae;;;40;;;
Centaurea erdneri;Carduoideae-Cardueae-Centaureinae;;;44;;;
Centaurea eriophora;Carduoideae-Cardueae-Centaureinae;;;24;;;4.45
Centaurea ertugruliana;Carduoideae-Cardueae-Centaureinae;;;;;;2.95
Centaurea erycina;Carduoideae-Cardueae-Centaureinae;;;18;;;4.50
